businessname,dbaname,legalowner,namelast,namefirst,licenseno,issdttm,expdttm,licstatus,licensecat,descript,result,resultdttm,violation,viollevel,violdesc,violdttm,violstatus,statusdate,comments,address,city,state,zip,property_id,location
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-04-25 11:57:59,M-2-102.11,***,PIC Knowledge,2017-04-25 11:57:59,Fail,,PIC will need to review with all staff proper cooling process  storage of foods  general cleaning and maintenance of location. When certified staff member is not at location someone need to be in charge and knowledgeable in all cooking  holding  cooling  proper sanitizing of equipment.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-11-15 13:27:14,06-3-501.13,*,PHF's Properly Thawed,2017-11-15 13:27:14,Fail,,Shrimp in container of water thawing. Discontinue and thaw the day before in refrigerator  under running water or cook frozen.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-11-15 13:27:14,08-3-305-307.11,*,Food Protection,2017-11-15 13:27:14,Fail,,Provide proper covers for food in freezer. Found food loose and not covered.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-11-15 13:27:14,16-4-501.11/.15,*,Dishwashng Facilities,2017-11-15 13:27:14,Fail,,Dishwasher not working at this time. PIC stated that a new one is coming Monday. Until that point PIC will need to use disposable plates and silverware. When didwasher installed you can use the china plates and silverware. Three bay sink can be used to was all other equipment.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-11-15 13:27:14,23-4-602.13,*,Non-Food Contact Surfaces Clean,2017-11-15 13:27:14,Fail,,Clean shelves in walk in. Visibly soiled.  Clean exterior of bulk foods container in walk in.  Clean exterior and interior of deep fryer. Visibly soiled.  Clean interior of freezers in hasement.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-11-15 13:27:14,24-4-903.11,*,Clean Equipment & Utensils Storage,2017-11-15 13:27:14,Fail,,Discontinue to store clean equipment on top of dishwasher and right next to wash bay of the three bay sink.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2017-11-15 13:27:14,36-6-501.11-.12,*,Improper Maintenance of Floors,2017-11-15 13:27:14,Fail,,Clean the floor in basement of debris.  Clean floor behind cooking equipment.  Both visibly soiled.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,14-4-202.11,*,Food Contact Surfaces Design,2018-05-17 09:37:37,Fail,,remove residential ice cooler and replace with commercial foodgrade ice dispencor/replace scored cutting boards.repair ice machine door.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,15-4-202.16,*,Non-Food Contact Surfaces,2018-05-17 09:37:37,Fail,,elevate all shelving 6 to 8 inches off the floor./replace missing handle for 1 dr. cellar freezer/replace or repair all defective door gaskets/replace missing oven handle.knob.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark, ,29381,2012-02-06 12:45:31,2013-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2010-09-23 11:00:50,,,, ,,, ,150   Boylston ST,Boston,MA,02116,18104,"(42.352266000, -71.066497000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,23-4-602.13,*,Non-Food Contact Surfaces Clean,2018-05-17 09:37:37,Fail,,clean all shelving throughout cellar  walkin box and reachins./clean and degrease all cooking equipment.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,2018-05-17 09:37:37,Fail,,provide a papertowel dispencor at bar handsink/post employee handwash sign.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,2018-05-17 09:37:37,Fail,,provide covers for all trash receptacles.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,35-6-501.111/.115,**,Insects  Rodents  Animals,2018-05-17 09:37:37,Fail,,evidence of mice  remove all droppings and provide extermination report.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,36-6-201.11,*,Floors Designed Constructed Installed,2018-05-17 09:37:37,Fail,,replace all worn rubber mats/clean cellar floor throughout/seal floor tiles in kitchen.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,37-6-201.11,*,Walls/Ceilings Designed Constructed Installed,2018-05-17 09:37:37,Fail,,provide overhead protection for all reachins/seal walkin door/shall be made smooth and easy cleanable./clean compressor and fan. clean ceiling in walkin unit.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Fail,2018-05-17 09:37:37,42-6-501.113/.114,*,Premises Maintained,2018-05-17 09:37:37,Fail,,remove all unnecessary articles in cellar/remove all milkcrates used for shelving.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-02-20 12:33:09,15-4-202.16,*,Non-Food Contact Surfaces,2013-02-20 12:33:09,Pass,2013-02-28 12:47:57,Provide glass storage rack.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-02-20 12:33:09,16-4-501.11/.15,*,Dishwashng Facilities,2013-02-20 12:33:09,Fail,,Provide dish washer at ware washing area.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-02-20 12:33:09,16-4-501.11/.15,*,Dishwashng Facilities,2013-02-20 12:33:09,Pass,2013-02-28 12:47:57,Provide dish rack over 3 bay sink to replace missing drainboards at each end of  3 bay sink.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-02-20 12:33:09,29-5-201/02.11,*,Installed and Maintained,2013-02-20 12:33:09,Pass,2013-02-28 12:47:57,Provide mop sink at basement.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-02-20 12:33:09,31-5-204/05.11,***,Location  Accessible,2013-02-20 12:33:09,Pass,2013-02-28 12:47:57,No hand sink at Bar Area  provide.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-02-20 12:33:09,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2013-02-20 12:33:09,Pass,2013-02-28 12:47:57,Provide door and finish miscellaneous storage room.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:30:04,,,, ,,, ,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:34:23,05-4-302.12,*,Food Thermometers Provided,2013-10-31 14:34:23,Pass,2013-11-04 08:36:33,Provide chefs thermometer for monitoring food temperatures.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:34:23,14-4-202.11,*,Food Contact Surfaces Design,2013-10-31 14:34:23,Pass,2013-11-04 08:36:33,Replace heavily scorded cutting board.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:34:23,16-4-501.11/.15,*,Dishwashng Facilities,2013-10-31 14:34:23,Fail,,Provide sink plugs for sink behind service bar.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:34:23,16-4-501.11/.15,*,Dishwashng Facilities,2013-10-31 14:34:23,Pass,2013-11-04 08:36:33,Dishmachine not operating  repair.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:34:23,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,2013-10-31 14:34:23,Pass,2013-11-04 08:36:33,Provide dispenser for paper towels.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
150 Boylston St. Dining Room @ Emerson College,,EMERSON COLLEGE,Aramark, ,29381,2012-02-06 12:45:31,2013-12-31 23:59:00,Inactive,FS,Eating & Drinking,HE_Pass,2011-08-16 10:13:28,,,, ,,, ,150   Boylston ST,Boston,MA,02116,18104,"(42.352266000, -71.066497000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2013-10-31 14:34:23,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2013-10-31 14:34:23,Fail,,Exhausthood sticker not visible  provide current documentation on exhausthood cleaning.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,02-3-602.11-.12/3-302.12,*,Food Container Labels,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Provide labels for bulk food containers that are missing.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Raw chicken and fish stored with cooked foods. Discontinue and store foods properly as discussed.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,08-3-305-307.11,*,Food Protection,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Provide tight fitting covers for food in storeage. Found containers in walk in with no covers or covers that did not fit (to small).,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,14-4-202.11,*,Food Contact Surfaces Design,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Clean or replace cutting boards that have deep dark scores or are chipping.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,16-4-501.11/.15,*,Dishwashng Facilities,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Provide an area to store soiled equipment. Discontinue to store in all three bays.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,23-4-602.13,*,Non-Food Contact Surfaces Clean,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Clean shelves in kitchen and walk in. Visibly soiled.  Clean exterior of bulk food cantainers visibly soiled.  Clean interior and exterior of refrigerators and freezer of dry food and ice build up.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,24-4-903.11,*,Clean Equipment & Utensils Storage,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Clean strainers and tongs stored between wall and the back of the three bay sink. Discontinue. Store properly.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,31-5-204/05.11,***,Location  Accessible,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Two hand sinks in kitchen. One blocked with a blender and the other with a trash barrle and strainer. Discontinue to block so that staff will wash hand more often. Address with staff.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,2016-03-25 12:41:20,Pass,2016-03-28 08:05:30,Provide soap and paper towels at all hand sinks.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2016-03-25 12:41:20,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2016-03-25 12:41:20,Fail,,Repair ceiling in bacement walk in refrigertator. Some of ceiling missing. Address Clean fan covers on condencer fans in walk ins.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-11-21 14:14:41,06-3-501.13,*,PHF's Properly Thawed,2017-11-21 14:14:41,Pass,2017-11-21 15:48:57,Shrimp in container of water thawing. Discontinue and thaw the day before in refrigerator  under running water or cook frozen.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-11-21 14:14:41,08-3-305-307.11,*,Food Protection,2017-11-21 14:14:41,Pass,2017-11-21 15:48:57,Provide proper covers for food in freezer. Found food loose and not covered.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-11-21 14:14:41,16-4-501.11/.15,*,Dishwashng Facilities,2017-11-21 14:14:41,Fail,,Dishwasher not working at this time. PIC stated that a new one is coming Monday. Until that point PIC will need to use disposable plates and silverware.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-11-21 14:14:41,23-4-602.13,*,Non-Food Contact Surfaces Clean,2017-11-21 14:14:41,Pass,2017-11-21 15:48:57,Clean shelves in walk in. Visibly soiled.  Clean exterior of bulk foods container in walk in.  Clean exterior and interior of deep fryer. Visibly soiled.  Clean interior of freezers in hasement.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-11-21 14:14:41,24-4-903.11,*,Clean Equipment & Utensils Storage,2017-11-21 14:14:41,Pass,2017-11-21 15:48:57,Discontinue to store clean equipment on top of dishwasher and right next to wash bay of the three bay sink.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_Filed,2018-06-05 09:38:01,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,2018-06-05 09:38:01,Pass,2018-06-06 09:47:07,provide covers for all trash receptacles.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,2013-04-05 12:47:23,2020-12-31 23:59:00,Active,FS,Eating & Drinking,HE_FailExt,2017-11-21 14:14:41,36-6-501.11-.12,*,Improper Maintenance of Floors,2017-11-21 14:14:41,Pass,2017-11-21 15:48:57,Clean the floor in basement of debris.  Clean floor behind cooking equipment.  Both visibly soiled.,635   Hyde Park AVE,Roslindale,MA,02131,77476,"(42.278590000, -71.119440000)"
